Sample_name,PC 1,PC 2,PC 3,PC 4,PC 5,PC 6,PC 7,PC 8,PC 9,PC 10,PC 11,PC 12,PC 13,PC 14,PC 15,PC 16,PC 17,PC 18,PC 19,PC 20,PC 21,PC 22,PC 23,PC 24,PC 25,PC 26,PC 27,PC 28,PC 29,PC 30,PC 31,PC 32,PC 33,PC 34,PC 35,PC 36,PC 37,PC 38,PC 39,PC 40,PC 41,PC 42,PC 43,PC 44,PC 45,PC 46,PC 47,PC 48,PC 49,PC 50,PC 51,PC 52,PC 53,PC 54,PC 55,PC 56,PC 57,PC 58,PC 59,PC 60,PC 61,PC 62,PC 63,PC 64,PC 65,PC 66,PC 67,PC 68,PC 69,PC 70,PC 71,PC 72,PC 73,PC 74,PC 75,PC 76,PC 77,PC 78,PC 79,PC 80,PC 81,PC 82,PC 83,PC 84,PC 85,PC 86,PC 87,PC 88,PC 89,PC 90,PC 91,PC 92,PC 93,PC 94,PC 95,PC 96,PC 97,PC 98,PC 99,PC 100,PC 101,PC 102,PC 103,PC 104,PC 105,PC 106,PC 107,PC 108,PC 109,PC 110,PC 111,PC 112,PC 113,PC 114
AMNH_90231,0.08235246365142815,-0.0071928740507338105,-0.07671658024758829,0.05113935335073629,0.10081868182631265,0.017064040704293768,-0.006779570101412211,-0.03038413317124482,-0.04188648703938848,0.011943323276914983,0.028165378267722398,-0.1232352421188753,0.06889558107223814,-0.1797059646476396,-0.05180538986951034,0.06981117712195474,0.012639717405628604,-0.1035764137158027,0.0690357760239926,0.02822522332379253,-0.13785599521023859,0.009309346385685636,0.05332829559081906,-0.1282234125362985,0.013098054847416492,0.11361220829158389,-0.011355338917071876,0.028326868258346866,0.04682936299366005,-0.059443818898511615,-0.04568647194984072,-0.043479315189129036,-0.1150239905689016,0.06632258187795144,-0.13495131357861892,-0.11388047762805548,0.021413913895315904,0.11914453247894641,-0.0013995624091711586,0.047212921105393026,0.08165201166913554,-0.015060330501541963,-0.06747170118506172,0.1627870271109289,-0.06433983582576702,0.13203149694316313,-0.007808536220121203,0.011448157078578155,-0.10909909548544593,0.07520985906162889,-0.1468939382450777,-0.028333636760980205,0.20556932291427787,-0.08230433948937187,-0.009421111993847242,0.18689508133103608,-0.04825856707092473,-0.02932737925324043,0.003964167127849839,0.03930389969193532,-0.24480743740407038,0.2374105671072403,-0.07209396344077271,-0.0993235315755117,0.04711550933259355,-0.008849928820785608,-0.07035831868776415,0.08282043257177661,0.04261577925646848,0.07472997564169842,-0.07977945242452375,0.1330525285560878,0.03801554571779771,-0.06605843425064764,0.14448354383147685,0.07213242359521449,-0.16471043775832175,0.02490292293184819,-0.1387294685239583,-0.09455993890053996,-0.05841750839602654,0.020828019136616957,0.2038532637927602,0.04925647266124688,-0.1265954137279466,0.05392928913486438,0.07173226130099908,-0.057526047561988966,0.30854128628563643,-0.020920921704394222,0.003868422865389223,0.06652180679113176,0.1852488747017462,0.020270905425052322,0.08868877569772603,-0.11317517234663053,-0.0074143331586901265,-0.060691540652772734,0.010978536839171937,0.1389360794936115,-0.11997527503903505,0.1334342068486155,-0.13062172410377573,0.02754864372676599,0.0071833732540492745,-0.01404563252590813,0.020774794080746967,0.09360669368882563,-5.175640920801929e-13,6.864227385269399e-13,-2.0830581779443926e-13,3.962622712650889e-13,2.2623306607034216e-13,-5.695548160246268e-13
AMNH_90250,-0.14873400413266258,0.04929553467400586,0.04429491098559551,0.037522359275737174,0.12102225493753073,-0.040452951652683734,-0.01625774771734463,-0.0010376850689237929,-0.04171360014677395,0.02499807151578552,0.015282339874938199,-0.07602861469266624,0.07310943332761816,-0.14656738225057578,-0.05728017375912952,0.07761094356432778,0.008260431636280222,-0.11984113017258025,0.03172769033234823,0.03575470341110583,-0.13142548421410213,-0.006427252994795614,0.06952119749327633,-0.1235063851531708,-0.0074111922819953095,0.10690362618812015,-0.00894812117847893,0.03390557362513012,0.04810486125601917,-0.059656453901078585,-0.04709414154604576,-0.051849896709405874,-0.1196966951860651,0.06674962515995699,-0.14259805817171037,-0.12470404004253287,0.008832317117264548,0.11611015797420751,0.0003831826691234016,0.04652885431842224,0.07824086835776226,-0.022925817538655396,-0.06601834728327516,0.16048435800934682,-0.06883639968597957,0.12368293012338007,-0.009146379480029552,0.0036608522830213334,-0.09941582426453388,0.08029885601278089,-0.1378962141949687,-0.027684650828371096,0.2061508701855906,-0.08764796375612327,-0.005774523432684599,0.19076584045776146,-0.042837047564870674,-0.02828482595444623,0.0069731070117287795,0.03799604317411434,-0.24347507525112716,0.2395467871107094,-0.0735272173144774,-0.09875350257815302,0.04954276195436851,-0.014143622181083232,-0.07227598122186427,0.0848955324281191,0.04210901349757705,0.07733404917445932,-0.07643026695355533,0.13222800429876527,0.03931467901321484,-0.0648045431835253,0.14521152025323242,0.07578907252478866,-0.16400331449340674,0.02375447130297871,-0.13762086273294363,-0.09395514662863118,-0.05940333819681763,0.021458475448218856,0.20339340568322078,0.0498858144529075,-0.12593240430865232,0.052498828722360905,0.07427378069044425,-0.05877709963110331,0.3087753961260324,-0.020003025898746463,0.004523345788350836,0.06585787322313107,0.18496929721226296,0.01934265324490925,0.08905666674490549,-0.11306857777759934,-0.007584019949680637,-0.06121775974750206,0.010465149204786467,0.1387413623791162,-0.11948172040381379,0.13367767808311995,-0.13079376822913857,0.02789059256007469,0.007322784437731644,-0.01399643979969329,0.0207847480905394,0.09367943772218056,-5.176660653042595e-13,6.867139113397535e-13,-2.0862338187449655e-13,3.962609689317009e-13,2.2641560867669434e-13,-5.695990673120415e-13
AMNH_99663,-0.12630002476472024,0.05866552759488685,0.03860384509173725,0.006262038652054018,0.11062464873618341,-0.03475290183258287,-0.007516778053565486,-0.041653010984012744,-0.017928754452944787,0.008163471213739372,0.04198773423911368,-0.08510977415060617,0.06716702378886646,-0.14996563277773645,-0.08753896776703257,0.08246151267100056,0.010799070119908365,-0.1050642451843722,0.051322984698021885,0.023060857875462654,-0.12872128246469147,-0.00470407834195592,0.0733622108383792,-0.12802917494674484,0.002564612029461678,0.1257002984865657,0.001653073257249947,0.032324069125924414,0.043632535411198194,-0.05578557213980304,-0.04305804596602238,-0.03879255744911819,-0.11110602850590678,0.06863179282523703,-0.13635101209171,-0.11247364748287056,0.0010546864747570824,0.12053468927710854,-0.009334160306950915,0.04833244027086702,0.08961328536608655,-0.016187091987197626,-0.06484828030829402,0.16607382851342112,-0.055987704024929454,0.12246803395175475,-0.00355941561934295,0.006075822348059621,-0.11152736401263273,0.07962555370131967,-0.14254391572720645,-0.017502110541530193,0.20752574038809576,-0.08448102290131604,-0.004886453530168778,0.18947747098815124,-0.050718317454471154,-0.02380655345978586,0.005416080941268842,0.03542274348662526,-0.2473409781646984,0.23727689033636568,-0.07464082973277385,-0.10004106004885441,0.047932236733645044,-0.008054408408987253,-0.07482748895357738,0.0854180666712331,0.040614503100259214,0.0754070280779092,-0.08187221144416058,0.13308417446802576,0.03821152805862519,-0.06285703937648564,0.14422949026891513,0.07534640179848516,-0.1644166131820737,0.02534174506278974,-0.13744277453624817,-0.093913590060285,-0.059861188045503,0.021563436328528897,0.20451989251164715,0.049319382002140436,-0.12625403305629215,0.053555953377213285,0.07195850294384538,-0.05921467367283441,0.3101913262368422,-0.02003007631199163,0.004401944327414072,0.06577866804736936,0.18378144606447527,0.02117535605637401,0.08895751591408006,-0.11294733345538371,-0.006816955180456167,-0.061168634778826614,0.010921061198095394,0.13907127752043374,-0.11973030492196914,0.13334393483069218,-0.13057012254788125,0.027482374360505497,0.007425234093677671,-0.014323946586553398,0.020844864552914264,0.09344954969528033,-5.162264312275873e-13,6.858243395434432e-13,-2.0791652862479978e-13,3.9512309812543744e-13,2.2639374887140803e-13,-5.680284628106649e-13
AMNH_99665,-0.12338857017567026,0.023299659005082494,0.05090289639167184,0.010382958653029874,0.12929122518096178,-0.0029768261658569026,-0.015731122381772655,-0.02656736505951145,-0.03539129077019832,-0.015498798799879353,0.02188247878407993,-0.06780577065076905,0.08119115759183863,-0.16134891223636408,-0.06720048163728887,0.07163754686259523,0.02108555740720731,-0.10206697519023843,0.02472397198476893,0.023954250528237277,-0.14194371958149093,0.0015685715678507585,0.06480905143564765,-0.13182545689340627,-0.0008719440049740751,0.11935327882008581,-0.013971893381875398,0.026378221075170977,0.044884045506251725,-0.05724821255077385,-0.049466184648968695,-0.04039129821737172,-0.10978465539151752,0.046857054442788544,-0.1413880038884696,-0.12469643719373819,0.012788535158563421,0.1172639997914642,-0.0025468173282100887,0.048954356645809896,0.08454629268382864,-0.01662747369867004,-0.07984841574442941,0.16263354020581536,-0.056021055011685375,0.1273820967388834,-0.0008227783728326644,0.006253292229358893,-0.1138029564901394,0.08163134860656492,-0.14168058220883628,-0.02502655563496206,0.21100417193761448,-0.08071169939291369,-0.00801388698843754,0.18415367050990714,-0.04533236165154425,-0.030471319375900818,0.006854821046607034,0.03564057695227182,-0.25003440969219326,0.23652404382664144,-0.06914360200935005,-0.09759520620864034,0.04894152010926348,-0.011384023780168177,-0.06971939870829413,0.08551039002351782,0.043301366014021514,0.07373206832425198,-0.0769688506558406,0.12969309079777258,0.03965912952780156,-0.06502731194105453,0.1447536661555471,0.07515323839103293,-0.16569568658137934,0.024015115651573573,-0.13932124038609822,-0.09472364079688858,-0.058361778979891546,0.02031274996152803,0.20466908432816566,0.05106458316933975,-0.12749262038539377,0.05681385226101287,0.07273691673380478,-0.05766513304384362,0.30960771014954497,-0.020174503732075185,0.004959673960830613,0.06735200861002215,0.1846552234182708,0.020244610400911387,0.08838560329159924,-0.11310083286757167,-0.0073151013361150395,-0.06084097617788184,0.010490741376537601,0.1389911607853151,-0.11934125029931594,0.13357281763485573,-0.131121500702228,0.027352233458179484,0.007235388362242011,-0.014298346925225709,0.02046339653343454,0.09363883943175383,-5.173752335824359e-13,6.864656408000459e-13,-2.0816626667513149e-13,3.9703991533234527e-13,2.2703484952381432e-13,-5.694190035599112e-13
AMNH_99666,-0.1268336366207568,0.014567370083698425,0.047967590491644306,0.022003561579646034,0.1189589274906836,-0.002340642756679244,-0.0011588697498426449,-0.017365628936962745,-0.037256150564028395,0.004419512051839052,0.028714849950326807,-0.08481239216446627,0.08144353160719908,-0.1586071860029608,-0.07455936863670862,0.07717857792037577,0.014789381314963433,-0.09993200253814395,0.030595245664547036,0.02040800699207949,-0.1476236822632834,-0.0022970583830796247,0.059250220850666224,-0.1319290330462076,0.0046957335114336494,0.10688233245154623,-0.0055296175569568996,0.026693412724777064,0.04900652083080068,-0.045369833991040005,-0.04745863778643293,-0.047762993960925364,-0.11425860407947058,0.054277174490571525,-0.1438953821521686,-0.11549413731835989,0.006758286631039519,0.11882674446097245,-0.01328047254789808,0.050720786428866606,0.08997848856587105,-0.019470719536133056,-0.07072588187403613,0.16354591783477224,-0.06034086725171913,0.13003828443577112,-0.012735289520590687,0.005250834206021454,-0.10881693901217658,0.07880182558375287,-0.14249040283368455,-0.019162946693707425,0.20583813166035989,-0.07962154052329266,-0.007286250228083951,0.19298455379925641,-0.04759054067490884,-0.02976518190521777,0.006232767942736717,0.044249409199455574,-0.25020958477239263,0.2355615880173141,-0.07383481570151514,-0.10180279242073026,0.050075998343164736,-0.01264343553532987,-0.07117214819585826,0.08423181767907086,0.04186238744877517,0.07386631488957415,-0.07616683136496173,0.13419360441585962,0.040456592255830245,-0.06414589785909514,0.14377571392125768,0.07290537926177666,-0.1646848412397218,0.026729859596446016,-0.14235151676460958,-0.09248554604636419,-0.060787760796171965,0.021136477791355482,0.20198947542189674,0.04693502534150092,-0.12756921465482032,0.05532663905486418,0.07279375560440035,-0.058460124851005456,0.30789062731557093,-0.022025445391913808,0.004011026440610863,0.06507714573483965,0.18484304821472378,0.019868660052754575,0.08950321316314801,-0.1120198308366206,-0.007377485234479947,-0.0609876973411541,0.010391894912114452,0.13870178088682739,-0.11964201316486854,0.13380547605295193,-0.1301929546708596,0.027481943504512645,0.007362092450809468,-0.013810366193504403,0.020807283635077334,0.09356245811651175,-5.17189543050066e-13,6.853269617948669e-13,-2.0884104685025728e-13,3.955405134969674e-13,2.2578433937918977e-13,-5.689597280302005e-13
AMNH_99667,-0.09917232515086102,0.018627469773455786,0.023195797322850827,-0.03749062328077825,0.1252116457847351,-0.028354715386675836,0.031394971147618175,-0.04713311724353051,0.003164148945267884,0.022223522261310906,0.03017349144683517,-0.1228616887616995,0.07238030130119945,-0.12516534780755195,-0.07968153547797086,0.07956600744731566,-0.016531052579081745,-0.11803090551164389,0.023816627298964797,0.015993516416516494,-0.13146249641817923,0.020806579905447514,0.06406297803444586,-0.12737825873517578,-0.010541548555176083,0.12123523019346438,-0.0005998665385188731,0.035571688499950634,0.04308865400307046,-0.04914610129157357,-0.04467673278070333,-0.04875394425606948,-0.1099384857663506,0.057383870712717194,-0.13987861153518316,-0.11848207840565557,0.01708054708335635,0.12446762308068973,-0.0009855359117320807,0.044938357237513854,0.08533372317386205,-0.021844423448873333,-0.08038404715659142,0.16723668950279108,-0.059304022767984355,0.13784102027992673,-0.0069798046607222435,0.006967945334135727,-0.10311701064337128,0.07875405775445983,-0.1377105306028822,-0.025790828190684015,0.2070752540452458,-0.08159626018511917,-0.003073377339527609,0.19046595369028016,-0.044525518582425684,-0.02903397424010268,0.005759461334813011,0.038330665107007895,-0.2504343421449502,0.23920597110685918,-0.07316482852147771,-0.09924047065509116,0.047244141130854074,-0.010075502339618458,-0.07179862231119674,0.0842947577751181,0.04106811724398485,0.07426188305248525,-0.07779900629916829,0.1337853551248514,0.040466556976555344,-0.06605232335117348,0.14429769193270273,0.0723159062510103,-0.16376082478026638,0.023904227454732193,-0.1377851371166013,-0.0949191086116127,-0.05760722787807368,0.021436546643805197,0.20521030367221516,0.04923858451141415,-0.12632997677955354,0.05444935525939194,0.07202466506133584,-0.0579966577619997,0.30797462755803684,-0.021439807278906813,0.00375692846332699,0.06559474154241314,0.18566159769666066,0.019941153345659497,0.08979426663817183,-0.1132486765130355,-0.007313369767572145,-0.0608616114158302,0.010949043674178944,0.1394316512427951,-0.11952223001013805,0.13318674226538166,-0.13065956720588967,0.02756139120122212,0.007270091936140257,-0.01409806412098468,0.020591231058556262,0.09353967936757125,-5.173081227532294e-13,6.857991252153765e-13,-2.0756556995034535e-13,3.9631318430663514e-13,2.2638840716188572e-13,-5.690087903529829e-13
AMNH_99669,-0.1318474852708643,0.007931940509765277,0.04835174801986788,0.015617411422351688,0.13443335743966192,0.003100973432533909,0.0014321841875054898,-0.03769720000192085,-0.0336289893420304,0.0037705705734284935,0.022727121565086137,-0.08851233320543372,0.07435527890305177,-0.1513424504033879,-0.07482420746502061,0.08577516621549422,0.008750953070240836,-0.09615885729578197,0.034511030165407006,0.02504451828835965,-0.1361601016271006,-0.001294670702701847,0.07700269118140537,-0.12722724056882057,0.004078245149970023,0.12024229986272875,-0.006717999233707731,0.04308441685664143,0.044750857826241254,-0.061223800116834995,-0.0439798334657086,-0.04454453252996332,-0.11502715613657394,0.058539494953940695,-0.1451642572001492,-0.11364394831639202,0.012719158212131034,0.11513912380907491,-0.012178153131182664,0.04615076344980768,0.0935443710663371,-0.024244095919108956,-0.06971425357297477,0.16197530669833143,-0.05990392563033703,0.12452503425422634,-0.0077511423653222646,0.006216510797966817,-0.10598485259975729,0.08400170173032176,-0.14171969762900793,-0.022830958040904296,0.20289445322050176,-0.08299977067517121,-0.009750569955404267,0.1886516757900575,-0.043523379780996546,-0.028508155617608232,0.0040393921341175115,0.0349610655903646,-0.25029235161883634,0.2348595616121477,-0.07650529142251261,-0.10098195288781835,0.046232953185311294,-0.012884129221068293,-0.07106117927001529,0.08449439371502268,0.0433698575945018,0.07345676690522035,-0.07769437654274404,0.13445766168722945,0.03728419756918917,-0.06566704527682539,0.14057787951975534,0.07373431338417483,-0.16556161277394352,0.026187780687281247,-0.13925138616356794,-0.09554097508366917,-0.05740656556052459,0.019246265571906902,0.2039656242297595,0.050026111348201105,-0.12579466054700233,0.05300721652529788,0.06936123885294831,-0.058719087065179136,0.3082684565243601,-0.021355361963813806,0.0035824556040658,0.0665896123351492,0.1844451551673245,0.01924341232667041,0.08965429403020789,-0.1126557567493846,-0.007952739892788427,-0.06071846535557159,0.010219406808667512,0.13825860587230562,-0.11996146495695566,0.13230006430536248,-0.13102770148332002,0.027410239230167756,0.007311860312044839,-0.013937529721492594,0.02051110362570472,0.09360234325885107,-5.17770672159273e-13,6.853682816231376e-13,-2.0755243673054227e-13,3.970340083062164e-13,2.2641121313569472e-13,-5.691479298607207e-13
AMNH_99673,-0.15979487743066914,0.024521875813293226,0.024484987926550083,0.024922443049070653,0.11349590880336201,-0.02193167038914378,0.012445793060315232,-0.02983288657310556,-0.03772903024903764,0.011261869653175204,0.02655891579978356,-0.06291438609887406,0.08423150757542286,-0.15872727770378003,-0.06915713191845081,0.09026616034694177,0.003223501639513216,-0.10219724449203843,0.03364003241918799,0.029810149619338772,-0.13409486475536156,0.001583311326338921,0.07233239665567899,-0.1270832967445375,-0.004906392400152096,0.1101441805606517,-0.004534825650602577,0.031611820032096956,0.04734364155417307,-0.05695282867082785,-0.045236738112645586,-0.03895212747259335,-0.11798870055199598,0.06216781758731642,-0.13338247665012717,-0.12239846485444843,0.017425954662052524,0.10923519713069997,-0.0022263964671983398,0.04402398648299429,0.08696873332384258,-0.017647013957888123,-0.0688156433719719,0.16037993299971684,-0.06429395957925775,0.12301532899339991,-0.003856709684852389,0.007434175211606454,-0.10781615620696583,0.07504132579336802,-0.14139793488931843,-0.024647148990909157,0.2047308884063329,-0.08274561199552301,-0.00789502653570705,0.18805004921765864,-0.04749097785350922,-0.024949423129069316,0.0051101528609086315,0.04042435812770618,-0.2525397958221636,0.2378927174636381,-0.07631432891446062,-0.09891327632085462,0.04600992586858769,-0.010613318352326285,-0.07118021789975115,0.0811111621616239,0.04190396774381956,0.07539161206902176,-0.07659704156753527,0.13374037654622659,0.04015942436601009,-0.07002908796733162,0.1464843474652234,0.07393219864537012,-0.16186665900526212,0.024342302988529685,-0.1413945163300789,-0.0962728468381979,-0.05933252827322175,0.018138659897325434,0.20498501061573793,0.048963967567805626,-0.12754767589037258,0.055106687774948336,0.07190627742638028,-0.0577272825084975,0.3087519727713479,-0.02074607367864671,0.004922018050136798,0.06484363511787541,0.18317824971743665,0.019946807271994715,0.08937737949299318,-0.11205019325768538,-0.007532403474766779,-0.06166858590431511,0.01186999575509071,0.1392648708462101,-0.11989198292025254,0.13275119020988313,-0.13063894879386134,0.0273256850175208,0.007147686757336323,-0.014380216049072856,0.0206641093063609,0.09360601998087988,-5.172386988617128e-13,6.865744125268217e-13,-2.081626629099137e-13,3.970915520471257e-13,2.2642041274565062e-13,-5.693924345681194e-13
AMNH_99679,-0.1228268988181903,0.02499517030647276,0.03301938648953492,0.02841837752265921,0.11502440732892914,-0.027637974402950318,-0.009568471779102304,-0.030385075899175825,-0.04759908732651024,0.01494621355006168,0.022894190578567435,-0.06582332704788406,0.06991082739966646,-0.15459241126828357,-0.07556581851090574,0.0746577182177193,0.02218079695072447,-0.12564224447772548,0.02818272549543163,-0.010388285275780161,-0.12493665053997893,0.020030299903017936,0.07218141275527148,-0.12844713070895605,0.0026172576047344765,0.11304791821908466,-0.006090450515426145,0.039146081328041725,0.06127347513253475,-0.068426144550163,-0.05105125026712207,-0.0353620127669935,-0.12140156932741565,0.05858779050138006,-0.14785546504838587,-0.1233444123562148,0.01077371399224325,0.10789282934525672,-0.003427692276749617,0.0494734363717831,0.08639861212074043,-0.020477929290532385,-0.06848412775745713,0.16123684987068407,-0.058910407657759484,0.13221318340270277,-0.00944992614316076,0.010511983102086968,-0.10674942564388587,0.07548020317014198,-0.145319171243451,-0.023837807595252097,0.20679551991097087,-0.07881061456254525,-0.006714628892649908,0.18446245243203965,-0.04494797651853554,-0.027593994056950875,0.004618225795419482,0.038525602279744844,-0.24814674361575093,0.2385609349720359,-0.07345126461037467,-0.10152948873744581,0.05167967982942235,-0.0096854003146145,-0.071928111364595,0.08534408596784664,0.04141180217936244,0.07619966707303442,-0.08006884652477335,0.13309848922432593,0.039284415350670836,-0.06504285170626446,0.1454487838460002,0.07382447311101896,-0.1661218310120399,0.02495158350439208,-0.13983837050534526,-0.09411763315648658,-0.058174510029850045,0.022586066378247595,0.2055825351448388,0.047609347334982656,-0.12484748061180743,0.054545288946755796,0.07225722988171988,-0.057183398336320634,0.309079765538028,-0.022271748904096805,0.004000863577935289,0.06607701473770212,0.18400199516787213,0.020661871364686682,0.08834968452369214,-0.11283975732204592,-0.007405040205090727,-0.060634796522693324,0.011248196140336795,0.13893646843041638,-0.11944987393385224,0.13310358057407964,-0.13041048557270674,0.027674288264846844,0.007469398784870425,-0.0137347113625032,0.020464302375538954,0.09357497656709278,-5.179695003280066e-13,6.859453971990683e-13,-2.075790288551886e-13,3.9627788758858163e-13,2.2620585493347042e-13,-5.698536887814228e-13
AMNH_99680,-0.10483002382580328,-0.014903620539537265,0.06424000026817558,0.02704697986982714,0.14906711761035654,-0.019191593707344645,-0.015414879931333756,-0.04040834284578057,-0.050350020580002035,0.003118712914405634,0.033288739399679496,-0.079754218090091,0.06690314776958808,-0.15607528599498346,-0.07398908864488714,0.06508447783991342,0.013119441795810002,-0.12445292912456109,0.027405867224247614,0.009617374742767835,-0.12341315019575476,0.014414515768258425,0.07636684068280644,-0.11490140658400307,0.001837559921685431,0.13147298272570365,-0.007549574659702279,0.030450628083613086,0.06810821790827287,-0.05649272995313993,-0.036360116691527396,-0.03623282931793232,-0.12004006189237267,0.07067997588676068,-0.1413022989386787,-0.11264484922889813,0.01822774554729616,0.11414627669623653,-0.006162488741883298,0.04536739973174667,0.08694534326056562,-0.024283314873498333,-0.0700413405231288,0.1568335499900846,-0.0537877519412625,0.13189848373543514,-0.008550639098548392,0.013152725808365353,-0.1063082081278223,0.07804420226078135,-0.13892642890542264,-0.022606164892515202,0.20522824184760227,-0.08125455371978893,-0.0039204778900879846,0.18851520116821227,-0.04494828097090116,-0.031537102513183944,0.004629249699309235,0.042313751468406276,-0.2485300946141146,0.2391009120386466,-0.0769765316967161,-0.10088342626536369,0.046999990395751465,-0.009275910195602493,-0.07006163451819895,0.08344793996500283,0.044519047755933704,0.07283237592569994,-0.07777816818661631,0.13299922687551474,0.04061502163458493,-0.0640435955050827,0.14577505458265083,0.07294935925763288,-0.16103857617234152,0.025743962860161597,-0.13725121623074407,-0.09460882339281529,-0.05885877988084124,0.020051366960763525,0.20162883881155166,0.050703021884628725,-0.12791405666649963,0.05475847599077087,0.07134772531342191,-0.05783599810210464,0.30809925915630254,-0.020013541200434855,0.004479906394743216,0.06620427430214222,0.1846402900788052,0.020005908023033325,0.08879147991103435,-0.11251812221591516,-0.006797075586447116,-0.061283109399349556,0.010857218634218785,0.13888812837341272,-0.1194645412907299,0.13329397411314778,-0.1308872793420299,0.027679999638132755,0.007319106985844607,-0.014180507270148157,0.020935227229458016,0.09355877455016835,-5.166869483788426e-13,6.864250781343514e-13,-2.0827876993821182e-13,3.951334680458901e-13,2.264160324934727e-13,-5.682840809231825e-13
AMNH_100128,-0.1328963614321045,0.0755616354201007,0.05658250485290983,0.006688671295335636,0.11691637059010458,0.0012074257046625282,0.0011171191610305558,-0.03935433984742007,-0.038670984546819914,0.0033258041154400164,0.011645000084823064,-0.07349494865984713,0.06429991299592831,-0.14619354231480117,-0.06332664624032533,0.0788562240582472,0.010828236491418883,-0.10526857567313933,0.029231091398885106,0.033355151335218304,-0.13303618828739053,0.011421836997640716,0.05122304805029797,-0.13754982696161147,0.010156989579099931,0.11273781325393062,-0.000484260206902814,0.018736223160070644,0.050004810744757225,-0.05735153793254922,-0.039929495157665834,-0.04856520921595672,-0.11582729348519367,0.060046429070547955,-0.140525044351445,-0.11925891392687317,0.02573615600593967,0.11922447062496383,-0.00329497397723407,0.04305307692253682,0.08794659748664517,-0.020825795643029717,-0.07279056079530292,0.16038680152285845,-0.05552302476286405,0.13174875760147894,-0.007349582876714404,0.0062255919738547424,-0.10999678884801138,0.08576828910118786,-0.1431708152579559,-0.018076719496598278,0.2065496788566865,-0.08361869762356525,-0.00900006534572035,0.1859212569687507,-0.04592700987002793,-0.029886057946975134,0.0076291021243357765,0.03846729490670043,-0.24727668995706445,0.2395565758980092,-0.07831898824344392,-0.1006913581226954,0.0485977190735528,-0.014941389826813143,-0.07497906207077427,0.0851463453170742,0.04503512075636096,0.07621739903425394,-0.07983714802983762,0.1320115265132909,0.03994004350166374,-0.06516334912348887,0.14452118728316818,0.07387535064376041,-0.1635287583285395,0.026811160799765345,-0.13776841193551786,-0.09426348073352801,-0.05892545072697828,0.01852388807274961,0.2055018327630448,0.04971585679201202,-0.12668178017984466,0.053856162390078385,0.07111267275110181,-0.05874170039987979,0.30841393460302086,-0.020157515235698056,0.004888180166876408,0.0664618343441711,0.18519187528823422,0.02036984033060725,0.08889433695604972,-0.113032804930358,-0.007265434437591029,-0.060319254888526436,0.011959437753525556,0.1388578211372329,-0.12012876336487684,0.13358076934776045,-0.1302463753273332,0.027930779573685425,0.007736221420303723,-0.013914095262994256,0.020702970884503305,0.09379509929142413,-5.183186018606271e-13,6.872439151495657e-13,-2.087308526923803e-13,3.9716570716029925e-13,2.2695606607526012e-13,-5.710631127802762e-13
AMNH_100132,0.10544166271520213,-0.006541028320233143,-0.06735704058937168,0.04955817146775389,0.12066709766695687,0.012078874537893304,0.002876759254320679,-0.048348960672301475,-0.040977703485028834,0.004081748532197172,0.012434567231384024,-0.09563910648780585,0.05762057221221317,-0.15701312853491778,-0.04373731664140455,0.09476567875497345,0.005219901192304455,-0.10456337794142599,0.055373404111198926,0.010466048732244375,-0.11924486076168744,0.0006646843007702364,0.06718738315870153,-0.13692626005162586,0.004417929929887176,0.12509011713888293,0.00908445414238008,0.043771066480334395,0.04639252839963272,-0.050124455479506655,-0.04638069104299677,-0.04018889976494035,-0.12432968146636755,0.05325172858061635,-0.1390638200856311,-0.1299290891267117,-0.000503194179260427,0.11582541916025418,-0.009927338979751765,0.04330960562692531,0.08442774092441502,-0.02183933312771281,-0.0756062599398207,0.15906427864358033,-0.05327584889178154,0.1250676768366181,-0.006569262244739971,0.001683400081994979,-0.10311527559920139,0.08407975764511351,-0.14066870149755298,-0.021428241433018948,0.20796321985187585,-0.08049696068456297,0.0018025494687157744,0.18950458421927027,-0.04147855678231878,-0.031200717362877925,0.006796944790758487,0.039282139359582136,-0.2500887252344567,0.24037246561023667,-0.07639106400897963,-0.1008569264012111,0.04776767816562698,-0.014153596186541146,-0.0705426221512639,0.0835163045552954,0.04285753270020978,0.07593697315767044,-0.07672722723092668,0.13246250285161298,0.038709265023919276,-0.06466430087348247,0.1458218409514712,0.07394448986357817,-0.16316588107694655,0.025729103271749487,-0.13913584429533118,-0.0940238448842959,-0.058417224485327574,0.02011408765572007,0.2035013449714493,0.048932540082511945,-0.12691623771259336,0.05499966081220348,0.0719422470874665,-0.0580519637510022,0.30846539519934246,-0.020746517209712823,0.005519417590719174,0.06568819362699735,0.18397736261567552,0.02033486449325261,0.08874082866825357,-0.11279271966887962,-0.007462486878513387,-0.060883693690930774,0.011072997323308994,0.13910490634323944,-0.11931073333963461,0.13303791992979694,-0.13084057947871686,0.02776152736102704,0.007511782024178055,-0.014045832924601322,0.020650528828563115,0.09360006933902869,-5.173183764762158e-13,6.865616292456182e-13,-2.07796006148595e-13,3.959826900186042e-13,2.265677847754302e-13,-5.691042089223625e-13
