,PC 1,PC 2,PC 3,PC 4,PC 5,PC 6,PC 7,PC 8,PC 9,PC 10,PC 11,PC 12,PC 13,PC 14,PC 15,PC 16,PC 17,PC 18,PC 19,PC 20,PC 21,PC 22,PC 23,PC 24,PC 25,PC 26,PC 27,PC 28,PC 29,PC 30,PC 31,PC 32,PC 33,PC 34,PC 35,PC 36,PC 37,PC 38,PC 39,PC 40,PC 41,PC 42,PC 43,PC 44,PC 45,PC 46,PC 47,PC 48,PC 49,PC 50,PC 51,PC 52,PC 53,PC 54,PC 55,PC 56,PC 57,PC 58,PC 59,PC 60,PC 61,PC 62,PC 63,PC 64,PC 65,PC 66,PC 67,PC 68,PC 69,PC 70,PC 71,PC 72,PC 73,PC 74,PC 75,PC 76,PC 77,PC 78,PC 79,PC 80,PC 81,PC 82,PC 83,PC 84,PC 85,PC 86,PC 87,PC 88,PC 89,PC 90,PC 91,PC 92,PC 93,PC 94,PC 95,PC 96,PC 97,PC 98,PC 99,PC 100,PC 101,PC 102,PC 103,PC 104,PC 105,PC 106,PC 107,PC 108,PC 109,PC 110,PC 111,PC 112,PC 113,PC 114
LM 9_X,-0.12983209834339424,-0.05643074139534598,-0.04111366205447183,0.012434308667784883,0.03202301690877863,-0.0014832294249119747,-0.0054451412605171935,0.07799197238526943,-0.025657987546911436,-0.0007994711744458915,0.04990744795713991,0.008353730272812915,0.00833786769112807,-0.09394099624378335,0.07217979560890758,0.1411216494277218,-0.12293445333758297,0.06527393014706334,0.029335798826113677,-0.026908538576491656,-0.017439375633631796,-0.07831124659647179,-0.07196758126891784,0.026254761982900256,0.09871882061754261,-0.07375583936856131,0.011682417613941542,-0.0667096829911827,-0.03670849961030293,0.02735961391644378,-0.00448771008667977,-0.015385534164299611,0.09249977567067419,0.17871598233516603,0.044375136803429874,0.10622269429927975,0.06251797205574017,-0.2103273074667718,0.06587180427580354,0.035225398821654666,0.010420689870789056,0.018210595481400298,-0.01743972494502841,-0.03369887992807862,-0.09294209825846973,0.09028712122228115,0.09220196574352717,0.08483205101199545,-0.03160342015072187,-0.15899228506137603,-0.151249388049086,-0.22022712405881228,0.1532348013929929,-0.12685625856258936,0.0616819876745617,0.0510745282463017,-0.10226085155224704,-0.07089539243544919,0.05086021865573827,-0.025751197734677454,0.09771111723049722,0.027884055375049375,0.10104927015404701,-0.09004177216197362,-0.002628834044131302,0.12853104843883495,-0.12565384204372104,0.03359473330466345,-0.02222082168177834,0.017575743305950103,-0.07364928044917322,-0.09961618258962383,-0.1013347018115404,0.06521395755177747,-0.07324098694224218,-0.06690030932837927,0.014641276529555018,-0.22207281501296533,0.0389336361635135,-0.17686584707713535,-0.09063208327763293,-0.060102683353792104,0.132370307182739,0.06401497513988691,0.15800641311508404,-0.2713957775096618,-0.058843822598371384,-0.057830229867772504,-0.11156023086150448,-0.13455370511623965,0.05521552322634138,-0.07750328583780176,-0.05655225880342116,0.054653164330155206,0.03307509449823443,-0.09366299266422981,0.07380119211422302,0.08195488744916403,0.000986908352337218,-0.1004431965686332,-0.14930384820866818,-0.14189006634010506,-0.01269477358515326,-0.09731482807766871,0.10399152642524226,0.21000602868662996,-0.040213701276231674,0.01762662031833052,0.09769409929873782,0.22251538657955042,0.004855316696585845,-0.0020230879912615067,0.06654822479989048,0.0018724400438560477
LM 9_Y,0.008562712532324409,0.009073085127145731,0.0078023823182573095,0.009121145534045846,0.027694378571711475,-0.026507770679068253,0.0006783113865754584,0.014212820386783287,0.03764680304031519,0.0017881724136650096,-0.030411817741399564,0.011999148603443765,0.029679371843560464,-0.006422466241446095,-0.0663695323942731,0.023535885361447385,0.010597794428766601,-0.041659884313941596,-0.0364727786749883,-0.043723738226177485,0.04914924342773866,-0.03723620187518508,-0.024265463180233305,0.13097514513814223,0.1131743819851878,-0.022429088170198355,-0.05473222764491384,-0.01838952680986386,0.00033725461044884343,0.05813073618127904,0.031246601134728633,0.033629179325517324,0.05473908516916645,-0.01148127964268015,0.04006103079440976,0.18116360858211528,-0.11796995232610263,0.014854564664338493,-0.02601844722621572,0.12691553460520413,-0.04800337512260677,-0.02295962294252183,0.07391878763246709,0.031238404948355,-0.03795549487876194,0.08120147409640184,0.023831148735252355,-0.03876034460480784,-0.10954984902645902,0.0753973414014176,0.0294116333395058,-0.08509401996658504,0.03391118957996277,0.07083308926973833,-0.04351422065823356,-0.060462641351360015,-0.13513164053540755,0.033359485450867414,0.20555827422875783,0.025999080644416778,0.004916748926688621,0.09623768915372014,0.097271554535556,0.06628431986747144,-0.11704789783326827,-0.04405158885360706,-0.09885312314245889,-0.10940200283474873,0.020665976265043448,-0.018799431981253358,0.29663846264898824,-0.06531244886739858,-0.036525016851582964,-0.1573415141665907,0.08147166669063433,0.06164432614527223,-0.06060983264059739,-0.05093001371255082,0.2078036771082251,0.18057741759229257,0.020958867782795546,-0.0949598032033223,0.05617322460393047,0.12883373003944262,0.07913859326290638,0.31435942453922694,-0.0005276850077752007,-0.11744843902283818,0.05431489692760288,-0.2317457985744548,-0.14978583041605323,-0.25291862292334827,0.0827869546544811,-0.010251012991845287,-0.17649910891180481,-0.008083001600584915,-0.02387073322463699,-0.0027865777037906366,-0.04767909105314324,0.24681842109686108,-0.09558844538723338,0.08462115751992365,0.040821162365675324,-0.0824761710074573,-0.06826668788973113,-0.11509196702891862,0.043321454000407704,0.013984306562733992,0.051861994282164016,0.19263408263089946,0.03951240372028013,0.004096610800895318,0.04178136160609717,-0.010761319140144714
LM 9_Z,-0.02968593417285328,-0.015394837468300048,0.10416421046914076,-0.04111120296884027,-0.011636059643440794,-0.1127394896246116,0.0070861579020662846,0.018392479895210975,0.037046660506647115,-0.0018026269257559347,0.018950084276188012,0.1101564556503906,0.020254356150181285,0.005101577342693656,-0.18431962488312212,-0.06861055325148246,-0.03605566632022638,0.006115237014834368,-0.20754834594305133,0.08427892632358128,-0.0931389830181158,-0.044987466852408654,-0.04031660214570979,0.0253879130085034,0.03412502818960838,-0.06382141171920498,-0.055679996925352,-0.044106050943450464,-0.09080577970140048,-0.05225904278202556,-0.05091632233810414,-0.01114052336621247,0.11263575759975067,0.24578554979581108,0.09831773532771318,-0.07353171195506411,0.08126575862471232,-0.009831607652515882,0.0019768863117328142,0.21749319185749874,0.04544345122011739,0.01996586558107414,0.14419120160749174,0.056113104879873595,-0.16135009337924952,-0.07792204710327275,-0.006579373376289315,0.11747509720716671,-0.08137369807132196,-0.0026732827002675973,0.17356794981559,0.0007527704451068946,-0.088914156115369,0.18201782737642022,-0.07987489262434402,-0.05016253888964209,-0.04791915818187272,-0.044486596652030294,-0.11866991780871812,-0.08530999676369524,-0.0875428129940789,0.09386351499173405,0.048380269252475426,-0.09400249416309722,-0.21281507282964787,0.10824557174538914,0.061152092328853894,0.07729214386688128,0.07990486377543952,-0.16373344787075164,-0.12796161198638764,0.2018412959860971,0.11510989531248282,0.023042356615710035,-0.19041379298727415,0.15784734762898173,-0.1533286692386303,0.11308670945529595,-0.06404721841812018,-0.07013975101083396,-0.00983168891155808,-0.06184982104982313,-0.2424212665178049,-0.05325128024802778,0.060005346894630614,-0.044084276200209896,0.03911146244887077,-0.15626559903077755,0.09333845237953912,0.0473406205947163,-0.017149758934788987,0.015962842299545525,-0.10363439241008701,-0.060934793200686156,0.013497895786094588,0.06429402413462748,0.08231096010437178,-0.0180226983781946,0.01408322853036243,0.002377909379318032,0.033966741138706576,0.0008052748543488847,-0.07575368972314463,-0.009135154054525155,-0.09758408112729121,-0.014506740259724447,0.05329421524969952,-0.055520340707847865,0.07419993449632165,0.1735183458909754,0.044070887527822705,0.004116763067591254,0.05760024868824025,0.041623891041871655
LM 10_X,0.0539821046418425,0.04638657305105644,0.03276859834519039,0.026906936668095318,-0.008772893144271682,-0.003209257192484688,0.0201642802848519,-0.05041650488336234,0.018966304792560187,-0.021344168299798502,-0.007555328927697679,-0.039932392387086034,-0.010349263887067958,-0.043953534015390414,-0.006060577061420587,0.011054710115742977,0.007920078794498521,-0.007148862309523267,0.014865260061230387,-0.0074871686985009305,-0.007242878833582798,-0.05244956831613524,0.0301073714083769,0.012355248786018623,-0.03628925827876198,0.0087572169389491,0.04201979762398466,0.05329351808682549,-0.05994293471137269,0.030931851933444696,0.006555090046668669,0.032308054916491705,-0.01645876585605642,-0.02976398943844998,0.05975288671802608,-0.05266624615444318,-0.07803503399671471,0.05332357352669462,0.07363582135586909,0.09507224550784231,-0.012106544032667248,0.030596970814882465,0.002787819831430092,-0.011249471225415463,0.0490623956842031,-0.017868881711825692,-0.06093972551893878,-0.03639895655956541,-0.002955622095689508,0.11550361211698845,-0.07111988642120673,0.08561489645819863,8.424768973731813e-05,0.12550075916985204,0.16076006611387328,0.036304054141873064,0.10697925644105183,-0.01825576456032728,-0.02839401517730826,-0.05388966690774743,-0.0038782517544460274,0.00868596077528757,0.08399692343119405,0.05663682734904317,0.0035340588951561073,-0.009728135292855392,-0.07239488304791619,-0.02377212845990633,0.02216269407091256,-0.03544215488628578,-0.007075853355214793,-0.08543057082686127,0.0307024046489781,-0.06933914815288049,0.09535030823805314,0.1229382716913944,0.0971919891827442,0.07336004368569805,-0.2059128708856161,-0.13075710085331407,-0.09093198909975209,0.09391658247366526,-0.007649433060624365,0.17713951272655235,-0.056864702161405045,0.14906466710724203,-0.042035918347957196,0.18072243326161974,-0.026006247089536808,0.07960177064919852,0.10255046159641501,0.0916365440178483,0.03552846717711986,0.22154335001318087,0.20742512758475765,0.20948058017514173,0.10858803297881209,-0.08026611376995844,0.031390390186972345,0.13932408186049525,-0.18487075856586305,-0.23439968049950144,0.13829892793762788,-0.40972523052979437,0.02432081071924173,0.10572322384368847,0.2328790245053334,-0.15319810840056844,0.06851684460337609,0.16711791698104098,0.0500848277546669,0.005115893982887038,0.054829129908100085,0.04375670995912308
LM 10_Y,0.062077799647727736,0.029248358806499487,0.015447151641741135,0.003033196292944979,0.001668232305967558,-0.013049417773806433,-0.02549505727798037,-0.04045024681303603,-0.0027540628358240678,-0.00926748686489086,0.017705544401372245,-0.032782946282929416,-0.008214657101255048,-0.021579052761736,-0.012333728307998103,0.006091225463362319,-0.020871936278915836,-0.011995552368914154,0.01942330988180852,0.041753653558775666,-0.04477774178788732,-0.02226972274813208,0.019996894145661755,-0.012321001519210813,-0.02821487745131613,0.0222039081497726,0.01152956732790676,0.04515107694847945,-0.03538191979372499,-0.009970160265548207,0.012311210496556663,0.0272922314214154,-0.010639522734111407,-0.04126325117598874,0.00470440162279975,-0.07646220652075751,-0.07972270226405526,0.0286680242781935,0.011154195900650567,0.08979872756110804,-0.040191567453489445,-0.05674479777723979,-0.04942605687472176,0.011377719010302729,0.021917352709736868,0.06843901378764336,-0.033072975262715174,-0.032713966323646405,-0.07358930335976942,0.11613113431799434,-0.002481093060957758,0.06573832654051909,-0.004284097848243815,0.1395730374271842,0.0958144175004297,0.06297173983576537,0.04803689560797952,-0.047136854472608396,0.07457569373304954,-0.04154025033439629,0.06087082674812487,-0.010053457892123398,0.09835851062030258,0.015802391328828616,0.10457114198711256,0.030721010193571287,-0.06875663570526783,-0.07064303358864198,-0.11653364813140629,-0.11251257659373459,-0.10809392695290347,0.026616909214692726,-0.0027803353307027396,0.013943176442449858,0.07202365360845407,-0.017699126011466552,0.02922982718514332,-0.06359587822555333,0.04663626140982711,0.051073455598650286,-0.06530257360793709,0.07628210770326925,-0.030631689176699315,0.06885295706693248,0.16332297251536612,0.1825390309554942,0.14059368436562064,0.09836820434754413,-0.024450829895622844,0.01975583375912653,1.1777672646747898e-05,-0.012823646843555902,-0.16031380032963655,-0.06782292677429502,0.03596550342420556,-0.1046640501953941,0.13555335504985408,-0.42046187213007435,-0.24020063194254399,-0.3695571069355033,-0.2612402693751112,0.12773277044932538,-0.13309445053275287,0.31286787791358134,0.057027138118786784,0.052474418525348655,-0.07899048872118178,0.0550589475078373,0.03653839381163717,0.13226791626168793,0.08318306469348463,0.010634092771558665,0.03910656093227165,0.0541590837398411
LM 10_Z,0.024963549974086254,0.054386354692149405,0.05179049633954426,0.02671923832743899,0.011973909968378833,0.0055744460128376175,-0.005895997361418365,-0.0593452651042057,-0.020568093044004924,0.020601952860701093,0.03318219819484691,-0.07836984845582187,0.005024617656945755,-0.07960125305640958,-0.014978799638365225,-0.011959133507994862,-0.08909763759391141,0.023595640014248426,-0.010927063781987944,0.03291593866626805,0.05828775654365222,-0.02597873445899194,0.0009437578424551828,0.01801869132539777,0.007018000168930794,0.0640667468273349,0.06965243380402181,0.10983539625192622,-0.07895336347480335,-0.05394460650750392,0.010514427141115225,-0.02089466451938936,0.08897107634279916,0.14351488706826432,0.09702297412525372,0.07077066480455713,0.00039354037721064814,-0.061231540240709474,0.07612525229602524,0.08747508557935574,0.06883418030101317,0.00832468367074548,0.012032097788283277,0.04286208348123786,-0.05541606149854398,-0.022838217395550923,-0.06386663931999986,-0.10087327847794181,-0.016159012491625387,0.028798388325519765,0.03896287616409207,0.03583820350481207,0.11172997458228104,0.1797931776323179,-0.07181885345654214,-0.011688077555616383,0.026127098456463875,-0.06956387722655957,-0.0169384035829948,-0.07691320770313896,-0.13279295211155165,-0.11623968848325074,0.019170972062422968,0.07845098217223885,0.0679391241283659,-0.15624319273797452,-0.03927275102840085,-0.33371667197736565,-0.02526281945433941,0.238221436905025,0.09109820606796547,-0.14776541234693494,0.06470131512711932,0.04821987984742177,-0.03909139976221253,0.16656788480709372,0.15720077471131821,0.16442303741485895,-0.008994609494591136,-0.13233004206754442,0.1842934569015978,-0.032787861778117204,0.1818545889495903,-0.158828016382558,-0.22834107118513616,-0.06107182489218722,-0.013604245714761924,-0.06573180979041222,-0.04156354734284004,0.029478645173283642,-0.03831115037648747,0.12680576287426198,-0.029239816239197074,0.2436666045299136,-0.10331725169877741,-0.14874427457437867,0.06416167334147789,0.10159404794823185,-0.04739379056608135,-0.01921220488427817,0.12917866485869936,0.06416063446974106,-0.018891712587597427,0.2081207658541343,0.05259151097902886,0.04735670158801811,-0.012169158029852054,0.07487562449561999,0.09202929920289168,0.1549292243950047,0.04983115312899613,0.00442988882456318,0.07059707434463137,0.08800882759098919
LM 11_X,-0.11373382529018372,-0.08400988270269505,-0.05006324357031645,0.028633858958952863,-0.04950906049388283,0.15804068004763724,-0.032588772595131585,0.11067071623282462,0.05352278376065954,0.11674547736936566,0.061183048559837715,0.15799390392632312,0.04946387586044499,0.12404625365261823,0.09428491130617019,-0.03186952112826988,-0.02540857746801607,-0.0674434671068078,-0.26662095515844075,-0.04105925224341578,0.2337287365528678,0.053404398847784654,-0.009033045718393756,-0.1561907406030699,0.09831151289444565,-0.0016775982299486324,0.07491906007575662,-0.07196733163521753,-0.09514589844404044,0.1864795342907679,-0.0025615304609569994,0.10905004086357636,0.0006193810911675845,-0.14659054592148976,0.2004825943332647,0.0997782031670389,0.12080330885835693,-0.055374438464091735,-0.029434356372630272,0.013489253729909653,-0.1326222811941939,0.039064449114086706,0.0025003771835184862,0.2028609424067665,-0.1789663934462172,-0.14290537490350436,-0.06883659878509785,-0.21223788719863368,-0.06362547114674372,0.07259596595505018,-0.022273572385282363,-0.024926706685240656,-0.07436508520616879,-0.02562823287414927,0.040116819555065436,0.04162600290422361,0.017996852090179496,0.1076089300237949,-0.01747734692684065,0.04744751209359249,-0.06480450693462084,-0.10621554551988677,-0.12753773344772434,-0.04971063532500652,-0.11691449722587342,-0.056054174100537674,0.10275921346243608,0.14314398530197625,-0.06117704132615604,0.0358935275603314,-0.06768445150009632,0.0005687806353671785,0.04222716838772399,0.12050976604962015,0.02822428141915863,-0.022543592843815772,0.04476311174000128,-0.009324114859866062,0.1954330847971836,0.03510922842384644,-0.09351533257984534,0.11457419580309816,0.1756407135094779,-0.13152112362188492,-0.012127504485171603,0.08304195408925692,0.013173092802783762,0.0395255056047819,-0.013032922209064107,-0.03965200293156044,-0.046726948568447266,0.11210955352871366,0.0324099467356225,-0.007065576590347731,0.1244549950857195,0.07525738340142532,-0.049812684506255235,0.0049723370072695585,0.03860934152505815,-0.09998322467158796,-0.057142946555359724,0.06093568661111738,0.04992377772997437,-0.04079237608928377,-0.02531424696175424,0.021393252742739025,-0.04120793959766511,-0.03917310177597077,0.06218418268268668,0.10419197128744107,0.09232035695302496,0.011203726826329474,0.05795003456365024,0.12271483246339322
LM 11_Y,-0.10328798150365046,-0.05817195326827831,0.002014264002815971,0.009588062381309801,-0.04213214003757078,0.10709717066953502,-0.11691384303548108,0.199303223703072,0.09926823326805827,0.1074357891918069,0.010184410934753746,0.15681502925522173,0.1517998392317806,0.25308721784826066,-0.017365859937712017,0.0453389852246639,0.1514083349406957,-0.15325981440241856,0.23425151615895531,-0.1513943418318291,-0.2802987990110386,0.1303067146651287,0.06068752488721939,0.07100315269714806,-0.26337840692413345,0.11591600617683676,-0.12686517961348634,0.005817187480640313,0.03192566749383644,-0.301021141356038,-0.20099501836441472,0.23686189454465528,0.09172322339234354,-0.07912208609071196,-0.037985203041304864,-0.04646953426270962,-0.035854295335984186,-0.07378231644855704,-0.04780225976590578,0.04785841644371635,0.014668674547471176,0.061019638989582174,0.14182441381872937,-0.005820211317812354,0.06994316497077384,-0.013807438522776775,0.14533063073138733,-0.10597690651992546,0.07291191016414349,0.02828920718089329,-0.05362835744283491,-0.14761371375944177,0.0360143172379545,0.028655231023604025,0.06553372579859418,-0.11016193193510244,-0.039877514352897915,0.0315390254269065,0.002607176039141237,-0.08719861420255902,0.06656841107595268,-0.04599394994150753,-0.010044618422616941,0.09796404603984755,0.03798427685446376,0.006600398935831532,0.063970822618142,-0.05269677734102087,0.041898755021211244,0.02155776011282172,0.05246272328784333,0.0484793965446465,0.013006404729398362,0.007583842119480481,-0.04802364287098743,-0.004541180093704741,0.0005185104777686616,-0.0313742653108174,0.02839203751837821,0.0019329960910619947,0.02437212645160203,0.04842086833800474,0.018021312202904132,-0.05470636900028207,0.052268162525773106,0.017997115627692763,-0.024489066383689116,-0.013609779837346942,0.00534237951446835,0.024931417953418765,0.051566247899199155,0.047544989112339814,-0.061933931620579544,0.025940657314166726,0.025036643773218386,0.035271751091113634,0.031193281916955126,0.07288802605742888,-0.008872597330632035,0.023421232187719437,0.007806142196350445,-0.029109855435287404,0.029247003733090894,0.0535364309859065,-0.019745287152802184,0.025630876622237096,-0.005813264236032425,-0.0074739037264183955,0.07374347267450809,0.10594157362186318,0.08726498953105859,0.010176218139977572,0.06484042137353897,0.13384394165838107
LM 11_Z,0.045543243884991674,0.023879415341504628,0.014910009586787416,0.012262070829242853,0.004666281041664995,-0.03384051863615281,0.046345912262861645,-0.038764820237270334,-0.0004677213330837965,-0.01425557030077899,-0.025677540910082668,-0.0724709099173182,0.05369946135785055,-0.029581540164261285,-0.0009460625843619974,-0.0004171688238302233,-0.00308718189298525,0.017601270647156338,0.04246818175172749,0.01599901905249447,-0.04563643650318961,-0.07901842680485574,0.02411125525078183,0.04051759329232431,-0.034418167694489424,0.06207017904023913,0.06363969682615699,-0.009211352522276315,-0.07234230878225219,0.020497460809969437,-0.01766725106343654,0.032904669616986855,0.0030501282067899806,-0.07062695032349589,0.05429877994285433,-0.09493714801416657,-0.040487701926753286,0.06710785146751562,-0.005952900403716565,-0.02978020287478389,0.001892325175127209,0.19595524413076273,-0.17686755007762403,-0.16543416760093968,0.051429238751517815,0.004087013544999628,0.0019515006414890766,-0.1153704431398139,-0.13703737392205706,-0.07393900124447685,0.08323251304294887,0.021552155331516814,0.0610180054236738,0.005385522997833084,-0.0773609279146731,-0.13659375418200817,0.01111559887317533,0.037809775084381776,-0.07104198834791949,0.12949660062539525,0.15971377314900898,0.027387595938680353,0.14892518006486416,-0.04277276327000636,-0.08137660259825003,0.2547407433804926,0.02129842225700626,0.26249862608256186,0.26612493195348513,-0.037441327845057645,-0.02916290996511237,-0.1731881264554658,-0.05740097098721206,-0.10930804572173293,0.1480675838102446,0.10270470559774655,0.042253463903369294,-0.09804993748637846,-0.03819100351990512,0.059781452571953754,-0.007604185284993939,0.1778755040514504,-0.09407737271269594,-0.08655508361373107,-0.1159004365080746,-0.09649228339982656,0.09207682815802372,0.015636387092147694,-0.017409548760995413,-0.16921007904859617,-0.0731469696756185,0.23824977325566357,0.05461421641629105,0.043969473466937525,-0.10792435411394243,-0.2031681208465556,-0.17241362744598313,-0.0023881063552328254,-0.0659955171333404,-0.014861191483853311,0.08153015631986565,0.1400212462991155,0.008542476623615422,-0.04778273574560113,-0.06387256028261819,-0.016057596712733185,-0.0023281908100588637,0.01740926390910622,0.11739771751116256,0.09375354734475279,0.08014365846037938,0.007971555992206876,0.09295388142079943,0.20167185079912053
LM 12_X,0.0705067961736627,0.033813646814498145,0.017728321766423902,0.008042648764224211,-0.007412765595593932,-0.00077978662313998,0.009801305268602775,-0.07002578943983957,0.014882240979133047,-0.005085476279208972,0.029813026630086257,-0.06626291286796511,0.030385171884813194,-0.03875445197207035,-0.04024588718052758,-0.00021492786750438168,0.013673799315555653,0.04234608418381427,0.039016839413489234,0.05481093769648116,-0.04766210316654043,-0.08456841931437041,0.007280745085951685,0.011834250043046867,-0.07686716696755633,0.02904605849357722,0.07756742770094838,-0.01382348846933578,-0.03198250423144786,0.04683235611472797,0.04699885434676443,0.07132836838074226,-0.11693187025677065,-0.05244830381078692,-0.014635783659101296,-0.06843195565310634,-0.03015524404474908,0.10082410814451538,0.05836027129331018,0.06772615225750547,0.05742487862705238,0.051535558682764535,0.0026635172767908648,-0.04218389101743884,0.013938236679354114,-0.0005482458145809034,-0.05666453292196937,-0.03604450126182355,-0.06814652093166315,0.04046422737014901,-0.03465677411519627,0.05443473760503949,-0.025305178934835925,0.026496579945159464,0.007790241505805175,0.11412356605157281,-0.006727483019728593,0.024563567560523417,0.07683032948789537,0.03437309252376756,-0.0006484964444641082,0.020260707971636305,-0.05207594070034393,0.005627184939498644,0.03048645158702134,-0.031317548806651455,0.051577897317153995,0.1234344083032876,-0.028712496959352296,0.088746937579695,0.1627953286802324,0.014648971538851516,0.03142977641979959,0.07670280623265903,0.0016627285134534254,-0.07028037956063485,-0.12917778149154405,-0.12385809035714458,0.08367856553907606,-0.00666879636732007,0.02582552816363638,-0.13989402847393562,0.09289401578973092,0.052886810570409656,-0.061721164666957214,-0.07571843911753597,-0.06181225283811245,0.053380880053508224,0.2642758255459536,0.10165601873858793,-0.08101827611984179,-0.0913044294853495,0.06266965364958606,-0.15287756666162802,-0.1385647936526697,0.06997323342383095,0.08593086951447966,0.21868653783372285,-0.01606487842317164,-0.3813428162415298,0.08442732867298172,-0.43179336645084787,-0.08791941618037767,-0.003491784479666747,-0.041044569701445814,-0.23878952219128347,0.11082054868370027,0.010515185264165193,0.11631453772453279,0.09502914958381017,0.07970055368802717,0.007939492012266517,0.09214801439495615,0.19865308612173255
LM 12_Y,0.07364459566650072,0.02848192466786241,0.01875349538021239,0.013488426137877364,-0.008042470379089142,-0.04023722910656346,0.0001014938800760376,-0.02454830771801756,-0.013785204015893086,-0.0034922416312637584,0.015458838351987206,-0.0850018533891548,0.01420314327103687,0.007366347481127733,-0.034348037421012716,0.021036475772222403,0.02345869160711998,0.04666752986648191,0.068442111189174,0.04521638877439523,-0.07042976471619129,-0.08946538265902816,0.026252168516303766,0.02242637258944638,-0.05263349082043854,0.018646360863400723,0.08563312383484437,-0.03748567341503648,-0.000839647570427606,0.05391271905401575,0.06165487938373746,0.0013563867097201223,-0.05623705891497167,-0.1016314697458943,0.029899604463534703,-0.06543730940851912,-0.024848621842991032,0.06632222518172007,0.07504300919753464,0.032939844858061215,0.08104470006255095,0.029135331878036595,0.0029334155974867766,-0.026476184081157466,0.03729440248503907,-0.04786212445755247,-0.08746219151968185,-0.020865571481948612,-0.0012287405154791462,-0.0048218859258066385,-0.0327533988395935,0.07128189089521038,-0.01943662718906212,-0.041245718143554475,0.04816546867966548,0.10424094788807396,0.02392103130433557,0.018598605228498606,-0.05870423552842443,0.016408539786084874,-0.039020235276997266,-0.00598498244365761,0.015214132437861105,-0.013651422832409619,-0.024082038385821767,-0.02600914447226564,0.08187159554063815,0.05091752541731083,-0.10227063759839974,0.04234950149445118,0.03912934355303203,0.155217598149181,-0.0481968753248877,0.07811379632591699,-0.04296033120352113,0.0075035935904170445,0.08106709667769792,-0.021105678221734463,0.013230151777039052,-0.0196167468471427,-0.026383992275702838,-0.24472503218288197,0.03708393959822667,0.09282297596721312,0.035070905892454304,-0.09099137897918931,-0.1936463632745386,-0.1096903529002004,-0.15498081969533273,0.16175861056551177,0.05766323462989136,0.0796445676939087,0.06636688895026344,-0.303025158978924,-0.16262211914325878,0.2396010940048959,-0.04240770314387359,0.023842203162605973,-0.08666242589270905,0.27802493913842086,-0.11807511313423599,0.3263245165578347,0.016368827026279502,-0.031906096305109016,0.2190846682402074,0.17792231439014303,-0.1640134340941223,0.09969379416101216,0.1365693418093846,0.08421116988569284,0.07968457374585601,0.007376887965428948,0.10576670065202444,0.2372105943971534
LM 12_Z,0.045576927930773094,0.025841131539373327,0.07137010033750803,0.05608054100366386,-0.004410111844348392,-0.054103377783667236,0.010541157295405392,0.017919148060936495,-0.11612038308805961,0.0007514521175954044,0.009696598398642798,-0.00746717008455339,-0.12107170444830388,-0.10439996899875414,-0.16022136138842075,-0.06980509837395885,0.122415173915691,-0.25650044995597393,-0.17812175594093654,-0.287776120597026,0.2213689639195541,0.2068715091399427,0.09286462440254284,0.19806626212782616,0.146261065755706,0.18707964637546257,-0.017655105112675002,0.012384064345657891,0.3644883084843851,-0.0420753480502786,0.16830170387730087,0.10913239214116029,-0.13428290192713774,0.13277944211980677,-0.049442083785060424,0.13669757121655196,-0.014041808459994936,-0.07963894776568148,-0.08011316882199207,0.0003346945068483825,0.01520769303493463,-0.06413917008379559,0.02310226778519638,0.024355277600802083,0.07546254249534778,0.16768171932424167,-0.03240966971666943,0.10532989565287217,0.08048499389603357,-0.10626245694702358,0.05624726312175469,-0.038733494955132466,-0.02550802759380361,0.002903336572777967,0.02574808030218057,0.02617345043217071,0.0710866726497178,-0.06363082158311167,-0.030878690717870645,0.015310522808651144,0.06683760007805874,-0.02862607741332457,-0.03890715373018555,-0.039161121462834535,0.0585503744956324,0.04126329142359801,-0.050440322805375075,0.0883433850945832,-0.009890682565435063,0.01787400152242946,-0.05575414203245745,0.037205514591644805,-0.01539293502325345,0.11801289216973015,0.06418473779435224,-0.05790750367805536,-0.03891355469417296,-0.014638024505620453,-0.03092192750013561,0.04865164372721347,0.0618994355340782,-0.00973394920144828,-0.06664168667880668,0.08339685670633855,-0.09261634465560589,-0.021296819901717286,0.011695188908506376,0.005117984061939372,-0.012958289138914355,0.02307646070622463,0.025368838972620284,0.03020331404185876,-0.0437522071914453,0.05518935547577171,0.04322471066181135,-0.008248505870484497,0.038281262611816864,-0.01878734785350097,0.01626568845268417,0.0019192384686159433,0.05586490229486549,0.010467630348207402,-0.008291319030334886,-0.003107184214528305,-0.003111608758240226,0.012045717185972167,-0.02236490391387283,-0.03426455146483628,0.1061494523271491,0.0493221277987089,0.11227629258760258,0.012781059323856427,0.09100377155251947,0.24949090879871724
